case_id,activity,timestamp,label
1,G1,2022-08-05 21:44:48,0
1,G2,2022-08-05 21:45:48,0
1,G3,2022-08-05 21:46:48,0
1,G4,2022-08-05 21:47:48,0
1,G5,2022-08-05 21:48:48,0
1,G7,2022-08-05 21:49:48,0
1,G4,2022-08-05 21:50:48,0
2,G1,2022-08-05 21:51:48,1
2,G2,2022-08-05 21:52:48,1
2,G4,2022-08-05 21:53:48,1
2,G3,2022-08-05 21:54:48,1
2,G5,2022-08-05 21:55:48,1
2,G6,2022-08-05 21:56:48,1
3,G1,2022-08-05 21:57:48,1
3,G2,2022-08-05 21:58:48,1
3,G3,2022-08-05 21:59:48,1
3,G4,2022-08-05 22:00:48,1
3,G5,2022-08-05 22:01:48,1
3,G7,2022-08-05 22:02:48,1
4,G1,2022-08-05 22:03:48,1
4,G2,2022-08-05 22:04:48,1
4,G4,2022-08-05 22:05:48,1
4,G3,2022-08-05 22:06:48,1
4,G5,2022-08-05 22:07:48,1
4,G7,2022-08-05 22:08:48,1
5,G1,2022-08-05 22:09:48,1
5,G2,2022-08-05 22:10:48,1
5,G4,2022-08-05 22:11:48,1
5,G3,2022-08-05 22:12:48,1
5,G5,2022-08-05 22:13:48,1
5,G7,2022-08-05 22:14:48,1
6,G1,2022-08-05 22:15:48,1
6,G2,2022-08-05 22:16:48,1
6,G4,2022-08-05 22:17:48,1
6,G3,2022-08-05 22:18:48,1
6,G5,2022-08-05 22:19:48,1
6,G6,2022-08-05 22:20:48,1
7,G1,2022-08-05 22:21:48,1
7,G2,2022-08-05 22:22:48,1
7,G4,2022-08-05 22:23:48,1
7,G3,2022-08-05 22:24:48,1
7,G5,2022-08-05 22:25:48,1
7,G6,2022-08-05 22:26:48,1
8,G1,2022-08-05 22:27:48,1
8,G2,2022-08-05 22:28:48,1
8,G3,2022-08-05 22:29:48,1
8,G4,2022-08-05 22:30:48,1
8,G5,2022-08-05 22:31:48,1
8,G7,2022-08-05 22:32:48,1
9,G1,2022-08-05 22:33:48,0
9,G2,2022-08-05 22:34:48,0
9,G3,2022-08-05 22:35:48,0
9,G5,2022-08-05 22:36:48,0
9,G7,2022-08-05 22:37:48,0
10,G1,2022-08-05 22:38:48,1
10,G2,2022-08-05 22:39:48,1
10,G4,2022-08-05 22:40:48,1
10,G3,2022-08-05 22:41:48,1
10,G5,2022-08-05 22:42:48,1
10,G6,2022-08-05 22:43:48,1
11,G1,2022-08-05 22:44:48,1
11,G2,2022-08-05 22:45:48,1
11,G3,2022-08-05 22:46:48,1
11,G4,2022-08-05 22:47:48,1
11,G5,2022-08-05 22:48:48,1
11,G7,2022-08-05 22:49:48,1
12,G1,2022-08-05 22:50:48,1
12,G2,2022-08-05 22:51:48,1
12,G4,2022-08-05 22:52:48,1
12,G3,2022-08-05 22:53:48,1
12,G5,2022-08-05 22:54:48,1
12,G7,2022-08-05 22:55:48,1
13,G1,2022-08-05 22:56:48,1
13,G2,2022-08-05 22:57:48,1
13,G3,2022-08-05 22:58:48,1
13,G4,2022-08-05 22:59:48,1
13,G5,2022-08-05 23:00:48,1
13,G7,2022-08-05 23:01:48,1
14,G1,2022-08-05 23:02:48,1
14,G2,2022-08-05 23:03:48,1
14,G4,2022-08-05 23:04:48,1
14,G3,2022-08-05 23:05:48,1
14,G5,2022-08-05 23:06:48,1
14,G6,2022-08-05 23:07:48,1
15,G1,2022-08-05 23:08:48,1
15,G2,2022-08-05 23:09:48,1
15,G4,2022-08-05 23:10:48,1
15,G3,2022-08-05 23:11:48,1
15,G5,2022-08-05 23:12:48,1
15,G7,2022-08-05 23:13:48,1
16,G1,2022-08-05 23:14:48,1
16,G2,2022-08-05 23:15:48,1
16,G3,2022-08-05 23:16:48,1
16,G4,2022-08-05 23:17:48,1
16,G5,2022-08-05 23:18:48,1
16,G7,2022-08-05 23:19:48,1
17,G1,2022-08-05 23:20:48,1
17,G2,2022-08-05 23:21:48,1
17,G3,2022-08-05 23:22:48,1
17,G4,2022-08-05 23:23:48,1
17,G5,2022-08-05 23:24:48,1
17,G6,2022-08-05 23:25:48,1
