case_id,activity,timestamp,label
1,B1,2022-08-05 21:34:54,0
1,B2,2022-08-05 21:35:54,0
1,C3,2022-08-05 21:36:54,0
1,C4,2022-08-05 21:37:54,0
1,C3,2022-08-05 21:38:54,0
1,C4,2022-08-05 21:39:54,0
1,C3,2022-08-05 21:40:54,0
1,C4,2022-08-05 21:41:54,0
1,B4,2022-08-05 21:42:54,0
1,B3,2022-08-05 21:43:54,0
1,B5,2022-08-05 21:44:54,0
1,B4,2022-08-05 21:45:54,0
2,B1,2022-08-05 21:46:54,1
2,B2,2022-08-05 21:47:54,1
2,C3,2022-08-05 21:48:54,1
2,C4,2022-08-05 21:49:54,1
2,C3,2022-08-05 21:50:54,1
2,C4,2022-08-05 21:51:54,1
2,B4,2022-08-05 21:52:54,1
2,B3,2022-08-05 21:53:54,1
2,B5,2022-08-05 21:54:54,1
3,B1,2022-08-05 21:55:54,1
3,B2,2022-08-05 21:56:54,1
3,C3,2022-08-05 21:57:54,1
3,C4,2022-08-05 21:58:54,1
3,C3,2022-08-05 21:59:54,1
3,C4,2022-08-05 22:00:54,1
3,C3,2022-08-05 22:01:54,1
3,C4,2022-08-05 22:02:54,1
3,B4,2022-08-05 22:03:54,1
3,B3,2022-08-05 22:04:54,1
3,B5,2022-08-05 22:05:54,1
4,B1,2022-08-05 22:06:54,1
4,B2,2022-08-05 22:07:54,1
4,C3,2022-08-05 22:08:54,1
4,C4,2022-08-05 22:09:54,1
4,C3,2022-08-05 22:10:54,1
4,C4,2022-08-05 22:11:54,1
4,C3,2022-08-05 22:12:54,1
4,C4,2022-08-05 22:13:54,1
4,B4,2022-08-05 22:14:54,1
4,B3,2022-08-05 22:15:54,1
4,B5,2022-08-05 22:16:54,1
5,B1,2022-08-05 22:17:54,1
5,B2,2022-08-05 22:18:54,1
5,C3,2022-08-05 22:19:54,1
5,C4,2022-08-05 22:20:54,1
5,C3,2022-08-05 22:21:54,1
5,C4,2022-08-05 22:22:54,1
5,C3,2022-08-05 22:23:54,1
5,C4,2022-08-05 22:24:54,1
5,C3,2022-08-05 22:25:54,1
5,C4,2022-08-05 22:26:54,1
5,B3,2022-08-05 22:27:54,1
5,B4,2022-08-05 22:28:54,1
5,B5,2022-08-05 22:29:54,1
6,B1,2022-08-05 22:30:54,1
6,B2,2022-08-05 22:31:54,1
6,C3,2022-08-05 22:32:54,1
6,C4,2022-08-05 22:33:54,1
6,C3,2022-08-05 22:34:54,1
6,C4,2022-08-05 22:35:54,1
6,C3,2022-08-05 22:36:54,1
6,C4,2022-08-05 22:37:54,1
6,C3,2022-08-05 22:38:54,1
6,C4,2022-08-05 22:39:54,1
6,B3,2022-08-05 22:40:54,1
6,B4,2022-08-05 22:41:54,1
6,B5,2022-08-05 22:42:54,1
7,B1,2022-08-05 22:43:54,1
7,B2,2022-08-05 22:44:54,1
7,C3,2022-08-05 22:45:54,1
7,C4,2022-08-05 22:46:54,1
7,C3,2022-08-05 22:47:54,1
7,C4,2022-08-05 22:48:54,1
7,B3,2022-08-05 22:49:54,1
7,B4,2022-08-05 22:50:54,1
7,B5,2022-08-05 22:51:54,1
8,B1,2022-08-05 22:52:54,1
8,B2,2022-08-05 22:53:54,1
8,C3,2022-08-05 22:54:54,1
8,C4,2022-08-05 22:55:54,1
8,C3,2022-08-05 22:56:54,1
8,C4,2022-08-05 22:57:54,1
8,C3,2022-08-05 22:58:54,1
8,C4,2022-08-05 22:59:54,1
8,C3,2022-08-05 23:00:54,1
8,C4,2022-08-05 23:01:54,1
8,C3,2022-08-05 23:02:54,1
8,C4,2022-08-05 23:03:54,1
8,B4,2022-08-05 23:04:54,1
8,B3,2022-08-05 23:05:54,1
8,B5,2022-08-05 23:06:54,1
9,B1,2022-08-05 23:07:54,1
9,B2,2022-08-05 23:08:54,1
9,C3,2022-08-05 23:09:54,1
9,C4,2022-08-05 23:10:54,1
9,B3,2022-08-05 23:11:54,1
9,B4,2022-08-05 23:12:54,1
9,B5,2022-08-05 23:13:54,1
10,B1,2022-08-05 23:14:54,1
10,B2,2022-08-05 23:15:54,1
10,C3,2022-08-05 23:16:54,1
10,C4,2022-08-05 23:17:54,1
10,B3,2022-08-05 23:18:54,1
10,B4,2022-08-05 23:19:54,1
10,B5,2022-08-05 23:20:54,1
11,B1,2022-08-05 23:21:54,1
11,B2,2022-08-05 23:22:54,1
11,C3,2022-08-05 23:23:54,1
11,C4,2022-08-05 23:24:54,1
11,C3,2022-08-05 23:25:54,1
11,C4,2022-08-05 23:26:54,1
11,C3,2022-08-05 23:27:54,1
11,C4,2022-08-05 23:28:54,1
11,C3,2022-08-05 23:29:54,1
11,C4,2022-08-05 23:30:54,1
11,B4,2022-08-05 23:31:54,1
11,B3,2022-08-05 23:32:54,1
