case_id,activity,timestamp,label
1,D1,2022-08-18 22:54:23,1
1,D2,2022-08-18 22:55:23,1
1,D3,2022-08-18 22:56:23,1
1,D5,2022-08-18 22:57:23,1
1,D6,2022-08-18 22:58:23,1
2,D1,2022-08-18 22:59:23,1
2,D2,2022-08-18 23:00:23,1
2,D3,2022-08-18 23:01:23,1
2,D5,2022-08-18 23:02:23,1
2,D6,2022-08-18 23:03:23,1
3,D1,2022-08-18 23:04:23,1
3,D2,2022-08-18 23:05:23,1
3,D3,2022-08-18 23:06:23,1
3,D5,2022-08-18 23:07:23,1
3,D6,2022-08-18 23:08:23,1
4,D1,2022-08-18 23:09:23,1
4,D2,2022-08-18 23:10:23,1
4,D3,2022-08-18 23:11:23,1
4,D5,2022-08-18 23:12:23,1
4,D6,2022-08-18 23:13:23,1
5,D1,2022-08-18 23:14:23,1
5,D2,2022-08-18 23:15:23,1
5,D4,2022-08-18 23:16:23,1
5,D5,2022-08-18 23:17:23,1
5,D6,2022-08-18 23:18:23,1
6,D1,2022-08-18 23:19:23,1
6,D2,2022-08-18 23:20:23,1
6,D4,2022-08-18 23:21:23,1
6,D5,2022-08-18 23:22:23,1
6,D6,2022-08-18 23:23:23,1
7,D1,2022-08-18 23:24:23,1
7,D2,2022-08-18 23:25:23,1
7,D4,2022-08-18 23:26:23,1
7,D5,2022-08-18 23:27:23,1
7,D6,2022-08-18 23:28:23,1
8,D1,2022-08-18 23:29:23,1
8,D2,2022-08-18 23:30:23,1
8,D3,2022-08-18 23:31:23,1
8,D5,2022-08-18 23:32:23,1
8,D6,2022-08-18 23:33:23,1
9,D1,2022-08-18 23:34:23,1
9,D2,2022-08-18 23:35:23,1
9,D4,2022-08-18 23:36:23,1
9,D5,2022-08-18 23:37:23,1
9,D6,2022-08-18 23:38:23,1
10,D1,2022-08-18 23:39:23,1
10,D2,2022-08-18 23:40:23,1
10,D3,2022-08-18 23:41:23,1
10,D5,2022-08-18 23:42:23,1
10,D6,2022-08-18 23:43:23,1
11,D1,2022-08-18 23:44:23,1
11,D2,2022-08-18 23:45:23,1
11,D3,2022-08-18 23:46:23,1
11,D5,2022-08-18 23:47:23,1
11,D6,2022-08-18 23:48:23,1
12,D1,2022-08-18 23:49:23,1
12,D2,2022-08-18 23:50:23,1
12,D3,2022-08-18 23:51:23,1
12,D5,2022-08-18 23:52:23,1
12,D6,2022-08-18 23:53:23,1
13,D1,2022-08-18 23:54:23,1
13,D2,2022-08-18 23:55:23,1
13,D4,2022-08-18 23:56:23,1
13,D5,2022-08-18 23:57:23,1
13,D6,2022-08-18 23:58:23,1
14,D1,2022-08-18 23:59:23,1
14,D2,2022-08-19 00:00:23,1
14,D4,2022-08-19 00:01:23,1
14,D5,2022-08-19 00:02:23,1
14,D6,2022-08-19 00:03:23,1
15,D1,2022-08-19 00:04:23,1
15,D2,2022-08-19 00:05:23,1
15,D3,2022-08-19 00:06:23,1
15,D5,2022-08-19 00:07:23,1
15,D6,2022-08-19 00:08:23,1
16,D1,2022-08-19 00:09:23,1
16,D2,2022-08-19 00:10:23,1
16,D4,2022-08-19 00:11:23,1
16,D5,2022-08-19 00:12:23,1
16,D6,2022-08-19 00:13:23,1
17,D1,2022-08-19 00:14:23,1
17,D2,2022-08-19 00:15:23,1
17,D4,2022-08-19 00:16:23,1
17,D5,2022-08-19 00:17:23,1
17,D6,2022-08-19 00:18:23,1
18,D1,2022-08-19 00:19:23,1
18,D2,2022-08-19 00:20:23,1
18,D3,2022-08-19 00:21:23,1
18,D5,2022-08-19 00:22:23,1
18,D6,2022-08-19 00:23:23,1
19,D1,2022-08-19 00:24:23,1
19,D2,2022-08-19 00:25:23,1
19,D4,2022-08-19 00:26:23,1
19,D5,2022-08-19 00:27:23,1
19,D6,2022-08-19 00:28:23,1
20,D1,2022-08-19 00:29:23,1
20,D2,2022-08-19 00:30:23,1
20,D4,2022-08-19 00:31:23,1
20,D5,2022-08-19 00:32:23,1
20,D6,2022-08-19 00:33:23,1
21,D1,2022-08-19 00:34:23,1
21,D2,2022-08-19 00:35:23,1
21,D4,2022-08-19 00:36:23,1
21,D5,2022-08-19 00:37:23,1
21,D6,2022-08-19 00:38:23,1
22,D1,2022-08-19 00:39:23,1
22,D2,2022-08-19 00:40:23,1
22,D4,2022-08-19 00:41:23,1
22,D5,2022-08-19 00:42:23,1
22,D6,2022-08-19 00:43:23,1
23,D1,2022-08-19 00:44:23,1
23,D2,2022-08-19 00:45:23,1
23,D4,2022-08-19 00:46:23,1
23,D5,2022-08-19 00:47:23,1
23,D6,2022-08-19 00:48:23,1
24,D1,2022-08-19 00:49:23,1
24,D2,2022-08-19 00:50:23,1
24,D3,2022-08-19 00:51:23,1
24,D5,2022-08-19 00:52:23,1
24,D6,2022-08-19 00:53:23,1
25,D1,2022-08-19 00:54:23,1
25,D2,2022-08-19 00:55:23,1
25,D4,2022-08-19 00:56:23,1
25,D5,2022-08-19 00:57:23,1
25,D6,2022-08-19 00:58:23,1
26,D1,2022-08-19 00:59:23,1
26,D2,2022-08-19 01:00:23,1
26,D3,2022-08-19 01:01:23,1
26,D5,2022-08-19 01:02:23,1
26,D6,2022-08-19 01:03:23,1
27,D1,2022-08-19 01:04:23,1
27,D2,2022-08-19 01:05:23,1
27,D4,2022-08-19 01:06:23,1
27,D5,2022-08-19 01:07:23,1
27,D6,2022-08-19 01:08:23,1
28,D1,2022-08-19 01:09:23,1
28,D2,2022-08-19 01:10:23,1
28,D4,2022-08-19 01:11:23,1
28,D5,2022-08-19 01:12:23,1
28,D6,2022-08-19 01:13:23,1
29,D1,2022-08-19 01:14:23,1
29,D2,2022-08-19 01:15:23,1
29,D3,2022-08-19 01:16:23,1
29,D5,2022-08-19 01:17:23,1
29,D6,2022-08-19 01:18:23,1
30,D1,2022-08-19 01:19:23,1
30,D2,2022-08-19 01:20:23,1
30,D4,2022-08-19 01:21:23,1
30,D5,2022-08-19 01:22:23,1
30,D6,2022-08-19 01:23:23,1
31,D1,2022-08-19 01:24:23,1
31,D2,2022-08-19 01:25:23,1
31,D3,2022-08-19 01:26:23,1
31,D5,2022-08-19 01:27:23,1
31,D6,2022-08-19 01:28:23,1
32,D1,2022-08-19 01:29:23,1
32,D2,2022-08-19 01:30:23,1
32,D3,2022-08-19 01:31:23,1
32,D5,2022-08-19 01:32:23,1
32,D6,2022-08-19 01:33:23,1
33,D1,2022-08-19 01:34:23,1
33,D2,2022-08-19 01:35:23,1
33,D4,2022-08-19 01:36:23,1
33,D5,2022-08-19 01:37:23,1
33,D6,2022-08-19 01:38:23,1
34,D1,2022-08-19 01:39:23,1
34,D2,2022-08-19 01:40:23,1
34,D3,2022-08-19 01:41:23,1
34,D5,2022-08-19 01:42:23,1
34,D6,2022-08-19 01:43:23,1
35,D1,2022-08-19 01:44:23,1
35,D2,2022-08-19 01:45:23,1
35,D3,2022-08-19 01:46:23,1
35,D5,2022-08-19 01:47:23,1
35,D6,2022-08-19 01:48:23,1
36,D1,2022-08-19 01:49:23,1
36,D2,2022-08-19 01:50:23,1
36,D3,2022-08-19 01:51:23,1
36,D5,2022-08-19 01:52:23,1
36,D6,2022-08-19 01:53:23,1
37,D1,2022-08-19 01:54:23,1
37,D2,2022-08-19 01:55:23,1
37,D3,2022-08-19 01:56:23,1
37,D5,2022-08-19 01:57:23,1
37,D6,2022-08-19 01:58:23,1
38,D1,2022-08-19 01:59:23,1
38,D2,2022-08-19 02:00:23,1
38,D4,2022-08-19 02:01:23,1
38,D5,2022-08-19 02:02:23,1
38,D6,2022-08-19 02:03:23,1
39,D1,2022-08-19 02:04:23,1
39,D2,2022-08-19 02:05:23,1
39,D4,2022-08-19 02:06:23,1
39,D5,2022-08-19 02:07:23,1
39,D6,2022-08-19 02:08:23,1
40,D1,2022-08-19 02:09:23,1
40,D2,2022-08-19 02:10:23,1
40,D4,2022-08-19 02:11:23,1
40,D5,2022-08-19 02:12:23,1
40,D6,2022-08-19 02:13:23,1
41,D1,2022-08-19 02:14:23,1
41,D2,2022-08-19 02:15:23,1
41,D4,2022-08-19 02:16:23,1
41,D5,2022-08-19 02:17:23,1
41,D6,2022-08-19 02:18:23,1
42,D1,2022-08-19 02:19:23,1
42,D2,2022-08-19 02:20:23,1
42,D4,2022-08-19 02:21:23,1
42,D5,2022-08-19 02:22:23,1
42,D6,2022-08-19 02:23:23,1
43,D1,2022-08-19 02:24:23,1
43,D2,2022-08-19 02:25:23,1
43,D3,2022-08-19 02:26:23,1
43,D5,2022-08-19 02:27:23,1
43,D6,2022-08-19 02:28:23,1
44,D1,2022-08-19 02:29:23,1
44,D2,2022-08-19 02:30:23,1
44,D4,2022-08-19 02:31:23,1
44,D5,2022-08-19 02:32:23,1
44,D6,2022-08-19 02:33:23,1
45,D1,2022-08-19 02:34:23,1
45,D2,2022-08-19 02:35:23,1
45,D3,2022-08-19 02:36:23,1
45,D5,2022-08-19 02:37:23,1
45,D6,2022-08-19 02:38:23,1
46,D1,2022-08-19 02:39:23,1
46,D2,2022-08-19 02:40:23,1
46,D3,2022-08-19 02:41:23,1
46,D5,2022-08-19 02:42:23,1
46,D6,2022-08-19 02:43:23,1
47,D1,2022-08-19 02:44:23,1
47,D2,2022-08-19 02:45:23,1
47,D3,2022-08-19 02:46:23,1
47,D5,2022-08-19 02:47:23,1
47,D6,2022-08-19 02:48:23,1
48,D1,2022-08-19 02:49:23,1
48,D2,2022-08-19 02:50:23,1
48,D4,2022-08-19 02:51:23,1
48,D5,2022-08-19 02:52:23,1
48,D6,2022-08-19 02:53:23,1
49,D1,2022-08-19 02:54:23,1
49,D2,2022-08-19 02:55:23,1
49,D3,2022-08-19 02:56:23,1
49,D5,2022-08-19 02:57:23,1
49,D6,2022-08-19 02:58:23,1
50,D1,2022-08-19 02:59:23,1
50,D2,2022-08-19 03:00:23,1
50,D4,2022-08-19 03:01:23,1
50,D5,2022-08-19 03:02:23,1
50,D6,2022-08-19 03:03:23,1
51,D1,2022-08-19 03:04:23,1
51,D2,2022-08-19 03:05:23,1
51,D3,2022-08-19 03:06:23,1
51,D5,2022-08-19 03:07:23,1
51,D6,2022-08-19 03:08:23,1
52,D1,2022-08-19 03:09:23,1
52,D2,2022-08-19 03:10:23,1
52,D4,2022-08-19 03:11:23,1
52,D5,2022-08-19 03:12:23,1
52,D6,2022-08-19 03:13:23,1
53,D1,2022-08-19 03:14:23,1
53,D2,2022-08-19 03:15:23,1
53,D4,2022-08-19 03:16:23,1
53,D5,2022-08-19 03:17:23,1
53,D6,2022-08-19 03:18:23,1
54,D1,2022-08-19 03:19:23,1
54,D2,2022-08-19 03:20:23,1
54,D4,2022-08-19 03:21:23,1
54,D5,2022-08-19 03:22:23,1
54,D6,2022-08-19 03:23:23,1
55,D1,2022-08-19 03:24:23,1
55,D2,2022-08-19 03:25:23,1
55,D4,2022-08-19 03:26:23,1
55,D5,2022-08-19 03:27:23,1
55,D6,2022-08-19 03:28:23,1
56,D1,2022-08-19 03:29:23,1
56,D2,2022-08-19 03:30:23,1
56,D4,2022-08-19 03:31:23,1
56,D5,2022-08-19 03:32:23,1
56,D6,2022-08-19 03:33:23,1
57,D1,2022-08-19 03:34:23,1
57,D2,2022-08-19 03:35:23,1
